	QiY201	QiY202	QiY204	QiY205	QiY206	taxonomy
61e13910ac4b28ef3148bbac9be29fb5	0	0	0	0	6	k__Viridiplantae;p__Chlorophyta;c__Trebouxiophyceae;o__Trebouxiales;f__Trebouxiaceae;g__Parietochloris;s__Parietochloris_sp
c41f2c32428502fec05904914db3110f	0	4	0	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Lectera
be797fe79f2dfd833c5a9a0c1e213b3e	0	0	5	0	0	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycopsidaceae;g__Saccharomycopsis;s__Saccharomycopsis_fibuligera
58bc1d6b2631caa3320fa1fe8b405d56	6	0	0	0	0	k__Eukaryota_kgd_Incertae_sedis
ef637a53100882e72952deff8ffdd49c	7	0	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeriopsis;s__Phaeosphaeriopsis_sp
b33e1244e4288135a5f6c71c74681064	0	2	0	0	0	k__Eukaryota_kgd_Incertae_sedis
0d31e2bc482afce36989f5d2a1c7c17b	0	5	0	0	0	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma
204ba1ce0dce50e9dabd929d1b063843	0	4	0	0	0	k__Viridiplantae;p__Chlorophyta;c__Trebouxiophyceae;o__Prasiolales;f__Prasiolaceae
9bc6fa5e4470bad55d3a495d0c075a0b	0	0	8	0	0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium
e746b3149463dd60cbdb1e685c0e93db	0	0	10	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium
f200f6bafaf472bd5aceb928a65ce3ed	0	0	0	4	0	k__Viridiplantae;p__Chlorophyta;c__Trebouxiophyceae;o__Prasiolales;f__Prasiolaceae;g__Diplosphaera;s__Diplosphaera_chodatii
ef326bb165bb55d11c9034f437abdfa4	0	0	0	3	0	k__Fungi;p__Rozellomycota;c__Rozellomycotina_cls_Incertae_sedis;o__GS08
c20509a00eb98a83ffae327c47abf42b	0	0	0	4	0	k__Eukaryota_kgd_Incertae_sedis
37ff8144773b563f751a44d2017b2981	0	0	0	0	5	k__Viridiplantae;p__Chlorophyta;c__Chlorophyceae;o__Sphaeropleales;f__Scenedesmaceae;g__Scenedesmus;s__Scenedesmus_armatus
0f28db740d5bc90e139d2e8d9c7d3388	0	0	0	0	4	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Cercophora;s__Cercophora_coprophila
64dcc53ef5821f9b7b1c6bf77e1f3b71	0	0	0	0	5	k__Rhizaria;p__Cercozoa
f4c6d7c38d2a391a2f0cc2b16f462ccb	0	0	0	0	5	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Brassicales;f__Brassicaceae;g__Raphanus;s__Raphanus_sativus
a907d7254d6da679e96f474c1bb9f2c8	0	0	0	0	6	k__Fungi;p__Ascomycota;c__Dothideomycetes
c9795edcf245d129b5b117375b6e68f9	0	0	4	0	0	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Spizellomyces;s__Spizellomyces_sp
8577e2054b072b8610c5dda348a453a7	8	0	0	0	0	k__Viridiplantae;p__Chlorophyta;c__Trebouxiophyceae;o__Trebouxiophyceae_ord_Incertae_sedis;f__Trebouxiophyceae_fam_Incertae_sedis;g__Koliellopsis;s__Koliellopsis_inundata
b6a97f98a2894317b027fdae2014a87b	5	0	0	0	0	k__Viridiplantae;p__Chlorophyta;c__Trebouxiophyceae;o__Prasiolales;f__Prasiolaceae;g__Diplosphaera;s__Diplosphaera_chodatii
59c94efb352bcdcd8ed34860881e1e28	0	4	0	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Valsaceae
5dc1129d3724edf77b66f0cadb3b7d01	0	3	0	0	0	k__Eukaryota_kgd_Incertae_sedis
8329e0146eed6f0294272f58610156a0	0	0	6	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae
6a08f85e0eb25ef625cc461162f1fdb5	0	0	8	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Trichothecium;s__Trichothecium_roseum
4441475f00610a468ce6b3d637e42689	0	0	0	4	0	k__Fungi;p__Ascomycota
1e500ccb8910a7501740ffc27102fcdf	0	0	0	6	0	k__Eukaryota_kgd_Incertae_sedis
863ae6dc62667e4de188c2827eaab9e9	0	0	0	4	0	k__Eukaryota_kgd_Incertae_sedis
3f28669c915a4938637ba3e046020add	0	0	0	7	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Cladorrhinum;s__Cladorrhinum_flexuosum
f6eb9dafbad523c9b489f70212283120	0	0	0	0	3	k__Fungi;p__Rozellomycota
fcb3f45b8614d06a599523613c1bcf3c	0	0	0	0	4	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Amniculicolaceae;g__Murispora;s__Murispora_sp
985deb3311895d29a0dbe3bed6cd7d9d	0	0	0	0	5	k__Eukaryota_kgd_Incertae_sedis
b0710ca8175a962c26fb5864eff24fd5	1	0	0	0	0	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales
0b0ff6b7ae110c1d1922c42198a1dee4	5	0	0	0	0	k__Eukaryota_kgd_Incertae_sedis
3210fff83309084f3a05589554a2116c	0	2	0	0	0	k__Metazoa;p__Annelida
8210a0d6f230269392ef4b31b9e94e82	0	4	0	0	0	k__Rhizaria;p__Cercozoa
8bee96609eab1b27935a078a5ae05956	0	2	0	0	0	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Leotiaceae;g__Neobulgaria;s__Neobulgaria_sp
87c4d0c63f2cc76367ad08c32d69e5cb	0	3	0	0	0	k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora;s__Ciliophora_sp
9decb53de4f0efd82e734fb2c767c5aa	0	5	0	0	0	k__Heterolobosa;p__Heterolobosa_phy_Incertae_sedis;c__Heterolobosea;o__Schizopyrenida;f__Vahlkampfiidae;g__Allovahlkampfia;s__Allovahlkampfia_sp
e18205d5778e3ae333ba06fefdc5e4c7	0	4	0	0	0	k__Viridiplantae;p__Chlorophyta;c__Chlorophyceae;o__Chaetophorales;f__Helicodictyaceae
6e891e273444e31f0d375234b956f138	0	3	0	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales
f7acf36ce623b3d19712b18b38ec7782	0	5	0	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes
315dcdac967418dce56a460a9d93e3ba	0	0	7	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Neodevriesiaceae;g__Tripospermum;s__Tripospermum_infalcatum
05bcb7b2267f3984ca6b2481a02194e1	0	0	8	0	0	k__Fungi
9e2dacad25463e6270edf7403a34fd5a	0	0	7	0	0	k__Fungi
597bef91dac518eb9ed6814955e1f5f9	0	0	6	0	0	k__Viridiplantae;p__Chlorophyta;c__Chlorophyceae;o__Chlamydomonadales;f__Chlorococcaceae;g__Fasciculochloris;s__Fasciculochloris_boldii
f47fddea0f97d92d5fc3a8edb7ff06c8	0	0	0	6	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae
14f893cc809d5e332064f792691d7f67	0	0	0	6	0	k__Fungi;p__Zoopagomycota
9d576289b6a208cf3e837814b6c4c845	0	0	0	5	0	k__Viridiplantae;p__Chlorophyta
6096e5c686d08edf6ea3f555792c8194	0	0	0	3	0	k__Alveolata
8303802df9cb98e6657562d7138a2a16	0	0	0	0	3	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Sarocladiaceae;g__Parasarocladium;s__Parasarocladium_radiatum
5cf4e4de1a441a80c27441185f387364	0	0	0	0	5	k__Eukaryota_kgd_Incertae_sedis
527030638b5a1fdca4f346065dbe1897	0	0	0	0	4	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Asterales;f__Asteraceae;g__Calendula;s__Calendula_arvensis
b7035aad03fa06780368ff18507587b8	0	0	0	0	4	k__Eukaryota_kgd_Incertae_sedis
d261d0fb381770f670ca975d15be87fd	5	0	0	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Aschersonia;s__Aschersonia_sp
05a4371c05a9c2ae17f502b8a4b0d45a	0	3	0	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Cosmospora
969bd852b1be892f5b4aebdadd3b6705	0	3	0	0	0	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Fabales;f__Fabaceae;g__Pisum;s__Pisum_sativum
353f06c71042157397962bcc5e5126a7	0	3	0	0	0	k__Viridiplantae;p__Chlorophyta;c__Chlorophyceae;o__Sphaeropleales;f__Bracteacoccaceae;g__Bracteacoccus;s__Bracteacoccus_pseudominor
4e2ad0688c3a45e27576ddb0a7ed9385	0	0	5	0	0	k__Viridiplantae;p__Chlorophyta;c__Trebouxiophyceae;o__Chlorellales;f__Chlorellaceae;g__Nannochloris;s__Nannochloris_sp
cdbc11e8dd5351fbf44b7912f8baffd8	0	0	8	0	0	k__Fungi
bc333612c9b218c98865fff378c1908e	0	0	0	3	0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales
d5dbd8585280dc7c6f3ba162f6884387	0	0	0	4	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Emericellopsis
dd816ac11f2208201cc315165718397f	0	0	0	0	4	k__Fungi;p__Rozellomycota
35f47e03e5a29dc6502258584fa62d4a	0	0	0	0	3	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales
bab20253cf2f4ecf024278916f99c4f1	0	0	0	0	3	k__Eukaryota_kgd_Incertae_sedis
f4187da8e3addf3320c8e5fb87a0458f	0	0	0	0	1	k__Eukaryota_kgd_Incertae_sedis
a9991e72015101d6ed4e0b0754112695	0	0	0	0	3	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma
5cf9a2b1cf04a9fb46d5310f992e1dee	5	0	0	0	0	k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Chytridiaceae;g__Chytridium;s__Chytridium_sp
f1422c4ade635a855fb1cf70f89bf7d0	0	3	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Pyrenochaetopsis;s__Pyrenochaetopsis_sp
2cf65f072ee8d9b6d70a993cd35207e5	0	4	0	0	0	k__Alveolata;p__Ciliophora;c__Spirotrichea
a55a3c8775709faa27fd8eb44b53267e	0	1	0	0	0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Chaetothyriales_fam_Incertae_sedis;g__Strelitziana;s__Strelitziana_sp
0400e1d70a3e00ee0e25d2a0a5935019	0	5	0	0	0	k__Eukaryota_kgd_Incertae_sedis
86eaa536ec5939c5355d88504e7dfd36	0	1	0	0	0	k__Fungi
07831306628b005a231746b74f34323a	0	5	0	0	0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces
7deb6fcf6602e15a937a22c840ed1804	0	2	0	0	0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora;s__Cyphellophora_suttonii
826c716c53e514b0e2d8af66605a4b2b	0	5	0	0	0	k__Eukaryota_kgd_Incertae_sedis
dbf123fcd3fb6442bb9d254cb178d8d6	0	4	0	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae
76ca8aa5910fe86bdab253e62f16a907	0	1	0	0	3	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales
ced0ceab5c8d2d7228d4a8532bfae896	0	0	7	0	0	k__Fungi
247da7da6008328376d8330406f04a48	0	0	6	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Torulaceae;g__Torula;s__Torula_sp
31a78cdbc7a13063e365cc6b2b182532	0	0	4	0	0	k__Viridiplantae;p__Bryophyta;c__Bryopsida;o__Bryales;f__Bryaceae;g__Bryum;s__Bryum_argenteum
edc15143ae49a4f5cd3debc62d3ecfd0	0	0	6	0	0	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Diutina;s__Diutina_rugosa
4d9a42dc606d3a0a3a1c542fdd9f490c	0	0	0	3	0	k__Alveolata;p__Ciliophora;c__Oligohymenophorea;o__Pleuronematida;f__Cyclidiidae;g__Cyclidium;s__Cyclidium_sp
ca732cd762fa3ef72dfeb0d74b1ee24d	0	0	0	5	0	k__Alveolata;p__Ciliophora;c__Oligohymenophorea;o__Oligohymenophorea_ord_Incertae_sedis;f__Oligohymenophorea_fam_Incertae_sedis;g__Aristerostoma;s__Aristerostoma_sp
576cf37b5852d2e8fdd2db7c9494d90a	0	0	0	4	0	k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora;s__Ciliophora_sp
2e32629ee6c3e86775ec95f980b55f04	0	0	0	3	0	k__Viridiplantae;p__Chlorophyta;c__Chlorophyceae;o__Sphaeropleales;f__Scenedesmaceae
4c0b55e3fb53146e4ef6e27db39e8ba4	0	0	0	3	0	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales;f__Parmeliaceae;g__Usnea;s__Usnea_orientalis
c40bfdf7130c91e208495b5e6302ca87	0	0	0	0	3	k__Viridiplantae;p__Chlorophyta;c__Chlorophyceae;o__Chlamydomonadales;f__Chlorococcaceae;g__Tetracystis;s__Tetracystis_vinatzeri
a4119651e396445fc1d678763fbf78aa	0	0	0	0	2	k__Rhizaria;p__Cercozoa
7db9bb0e4948e27cb98d2af66a288eeb	0	0	0	0	2	k__Eukaryota_kgd_Incertae_sedis
adcf6dc44d380aa110713c1d1da13733	0	0	0	0	3	k__Alveolata;p__Ciliophora;c__Phyllopharyngea;o__Cyrtophorida
e1e5dc896aed00b1082cf1e0419b874e	0	0	0	0	2	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Cadophora;s__Cadophora_orchidicola
0663b4c277cc354f22f049b8ad2bdbad	0	0	0	0	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Myrmecridiales;f__Myrmecridiaceae;g__Myrmecridium;s__Myrmecridium_schulzeri
164a890f5ca16af2443b579a06d88ff2	0	0	0	0	2	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
d53e6f1275aadd6f0f6ba4a9f681f9e4	0	0	0	0	2	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella
7c6a1bc610b4329a29b2d4a76f322e8e	5	0	0	0	0	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales
0d5bfdbd4487b083a1dbb2163e4ccdb1	5	0	0	0	0	k__Viridiplantae;p__Chlorophyta;c__Trebouxiophyceae;o__Prasiolales;f__Prasiolaceae;g__Diplosphaera;s__Diplosphaera_chodatii
a9c3f106fc9bf25b04742fd69e86a6b1	4	0	0	0	0	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula_toruloides
860355bdaa1e810406f01a1c12d49ff7	2	0	0	0	0	k__Viridiplantae;p__Chlorophyta;c__Trebouxiophyceae;o__Prasiolales;f__Prasiolaceae
5dca3f5b693ad84f49cb3f5156ef1929	0	3	0	0	0	k__Eukaryota_kgd_Incertae_sedis
cea96f6323078a122822d89a6209383e	0	1	0	0	0	k__Eukaryota_kgd_Incertae_sedis
fd43124cb9a3372d69591dc753f09a1b	0	2	0	0	0	k__Rhizaria;p__Cercozoa
7513585f2de934849cebcdb9ea55050c	0	2	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Pyrenochaetopsis;s__Pyrenochaetopsis_decipiens
b6b24f31f68c85f199fcf5f17bd95530	0	1	0	0	0	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae
bdd259cf6864b8ff65b5b3703fa440c5	0	2	0	0	0	k__Eukaryota_kgd_Incertae_sedis
602225effc76b477bfe9f09e6f66e4ac	0	1	0	0	0	k__Viridiplantae;p__Chlorophyta;c__Chlorophyceae;o__Chaetophorales;f__Helicodictyaceae
1bb6616a077a4696ec6758b0c1f07ce8	0	0	4	0	0	k__Fungi
dcdf641921173dd563849c3526386720	0	0	6	0	0	k__Fungi
e89f2fbc036f9180102c858a314a2533	0	0	4	0	0	k__Fungi
f2d372260e48f369cdfb2d837ffc84ba	0	0	6	0	0	k__Viridiplantae;p__Chlorophyta;c__Trebouxiophyceae;o__Chlorellales;f__Chlorellaceae;g__Chlorella;s__Chlorella_sp
83cfae941ed344ab242769e138afd1b7	0	0	4	0	0	k__Fungi
37e785a7d2924d106c4d184711a29312	0	0	1	0	0	k__Viridiplantae;p__Chlorophyta;c__Trebouxiophyceae;o__Chlorellales;f__Koliellaceae;g__Pseudochlorella;s__Pseudochlorella_sp
fcad87bd16f141000f931f0e60133db2	0	0	6	0	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Leucocoprinus;s__Leucocoprinus_cepistipes
b1c2d1159a66ff8d15fd5f4adc5dc553	0	0	0	6	0	k__Eukaryota_kgd_Incertae_sedis
1c7843b4223ef7206909844fae164dfb	0	0	0	3	0	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Solanales;f__Solanaceae;g__Solanum
c5436cfc0f1d9a822344cd36ad6a8511	0	0	0	2	0	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sake
c7cddf813737467a3d26e58abefb9505	0	0	0	4	0	k__Viridiplantae;p__Chlorophyta;c__Trebouxiophyceae;o__Prasiolales;f__Prasiolaceae;g__Stichococcus;s__Stichococcus_sp
6e71eeb5b760eb39124f1c111e75af7a	0	0	0	4	0	k__Fungi;p__Ascomycota
ff97207948d6c892906cef5190a7d9a7	0	0	0	5	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Stemphylium
de860925c39739fc78544a5e9194fab8	0	0	0	0	3	k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora;s__Ciliophora_sp
5decd10ff1ffeb9704657bc94f3dc206	0	0	0	0	2	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Hymenoscyphus
5d6931544ffc17253bd70303d3951cda	0	0	0	0	2	k__Viridiplantae;p__Chlorophyta;c__Chlorophyceae;o__Sphaeropleales;f__Scenedesmaceae;g__Desmodesmus;s__Desmodesmus_cuneatus
842309de1f0c217985bd60ffaff312f7	0	0	0	0	2	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__Phaeosphaeria_lunariae
62a3a20a8dd7614d22babeccd68e5d73	0	0	0	0	2	k__Eukaryota_kgd_Incertae_sedis
ffe913088c1761888a5067d67d9607ae	0	0	0	0	2	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Bionectria;s__Bionectria_rossmaniae
6974488d04a8a66edb1199e07ecd54ea	0	0	0	0	3	k__Viridiplantae;p__Chlorophyta
6b937c4c7c486166bcaa572f7781d3d3	0	0	0	0	3	k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Chytridiaceae;g__Phlyctochytrium
74a62cc889c104b325f1b373f16d34e0	0	0	0	0	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala_radicis
08fab88678335f0e7735387c8d82e354	0	0	0	0	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Cosmospora
d742f62542f4848591c87d275d303ca4	0	0	0	0	3	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales
c4afb1fbe2afcd5f44f86a2bb30a6306	0	0	0	0	2	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__Phaeosphaeria_lunariae
f3a68bace00e7c7d438dc2a63bacfedd	0	0	0	0	3	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Auriculariaceae;g__Auricularia
aba47fd6a7ff96bb7e9c8e182f8f8b0f	0	0	0	0	1	k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora;s__Ciliophora_sp
7de1561401ed9513e575f1dd34b5cd9b	0	0	0	0	2	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Dictyosporiaceae;g__Pseudoconiothyrium;s__Pseudoconiothyrium_broussonetiae
b8e5787df619404f5dcd6c7358dd9d8a	4	0	0	0	0	k__Viridiplantae;p__Chlorophyta;c__Ulvophyceae;o__Ulotrichales
a46a6a56915b33c40e0e350209f04688	4	0	0	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales
546e37617e5e7cbdbca000f0c8fddcf0	0	1	0	0	0	k__Viridiplantae;p__Chlorophyta;c__Trebouxiophyceae;o__Chlorellales;f__Chlorellaceae
14e0d4b0a73f2c5297d7aff058d0310d	0	3	0	0	0	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Cistella
5ff44e8a215a53b921db083bed377f62	0	3	0	0	0	k__Viridiplantae;p__Chlorophyta;c__Chlorophyceae;o__Chlamydomonadales;f__Coccomyxaceae;g__Choricystis;s__Choricystis_parasitica
7c8882e264e5490d115467f11f254d5d	0	3	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Microsphaeropsis;s__Microsphaeropsis_arundinis
2bc0642a3d991840be550afcbe684e09	0	3	0	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Lasiosphaeris;s__Lasiosphaeris_hispida
38604d9587dea134ce44c0c32cc3d75c	0	2	0	0	0	k__Metazoa;p__Annelida
1053815aeda45b701c30b0d1247c51fc	0	1	0	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes
eff278e5b6169b667a2c4a957f54cb87	0	4	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Pseudocercosporella;s__Pseudocercosporella_fraxini
e65ba4b5d4c3ee7d91b4b319960cde97	0	3	0	0	0	k__Eukaryota_kgd_Incertae_sedis
29eaf1f7eb537d238998930149133e62	0	3	0	0	0	k__Viridiplantae;p__Chlorophyta;c__Trebouxiophyceae;o__Prasiolales;f__Prasiolaceae;g__Diplosphaera;s__Diplosphaera_chodatii
0badd5c3a13d028fac9b2ce960daa5fa	0	3	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes
9c817ebb6e3bc04dffd434577560bbf5	0	0	4	0	0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Verrucariales;f__Verrucariaceae;g__Verrucaria
d3f1748da961b56554d8af6dfe6eb47c	0	0	3	0	0	k__Fungi;p__Ascomycota
1bc14c95e27b348a7509b8d119e872c5	0	0	3	0	0	k__Viridiplantae;p__Chlorophyta;c__Trebouxiophyceae;o__Trebouxiophyceae_ord_Incertae_sedis;f__Trebouxiophyceae_fam_Incertae_sedis;g__Eremochloris;s__Eremochloris_sphaerica
ff5fae1e0379fe01cc582882a590460a	0	0	3	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Cercospora
6db32cd724a0962557a28b9ce2bdb7cb	0	0	4	0	0	k__Fungi
ee4b99727ca437c553dfa793cd251c8c	0	0	4	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae
6cc5d87eeab00f5b643d002ea24c50ca	0	0	4	0	0	k__Viridiplantae;p__Anthophyta;c__Monocotyledonae;o__Poales;f__Poaceae;g__Panicum;s__Panicum_miliaceum
840b1e5114fcadae13dea2cbef1ed0b4	0	0	4	0	0	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Saccharomyces
7bcdeed21845f474ae1a5b26e91d0af2	0	0	1	0	0	k__Viridiplantae;p__Chlorophyta;c__Chlorophyceae;o__Sphaeropleales;f__Scenedesmaceae;g__Desmodesmus;s__Desmodesmus_sp
d4b48b217674049c547359f742483249	0	0	2	0	0	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Metschnikowiaceae;g__Kodamaea;s__Kodamaea_ohmeri
cc229dba89b3085d594fd9d8c4412d32	0	0	3	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusicolla
6406b49b4c1d613ca453a7f28e65b703	0	0	0	3	0	k__Alveolata
918b46ebacf9492ff33fdf0577517027	0	0	0	1	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Zymoseptoria;s__Zymoseptoria_passerinii
ca7f7104b740e72c8eec8fe4eb941d5f	0	0	0	1	0	k__Eukaryota_kgd_Incertae_sedis
8cdb8a876c1d7275ca25ba12c49f5706	0	0	0	4	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales
5eb3e38b4f6d7c9084a68b445b750afd	0	0	0	2	0	k__Rhizaria;p__Cercozoa
3aac79ffef5e8c0aa7eda542809d7789	0	0	0	0	2	k__Viridiplantae;p__Chlorophyta;c__Ulvophyceae;o__Ulvophyceae_ord_Incertae_sedis;f__Ulvophyceae_fam_Incertae_sedis;g__Desmochloris;s__Desmochloris_sp
66ac8f1b95e14a066d5a7d2a14e232a5	0	0	0	0	1	k__Metazoa;p__Nematoda;c__Chromadorea;o__Rhabditida;f__Cephalobidae;g__Acrobeloides;s__Acrobeloides_nanus
1ddd6568939106708ce908d53ab5687a	0	0	0	0	3	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Halosphaeriaceae
54a2bb3a08e9ad7ea33e142b66e910fb	0	0	0	0	1	k__Eukaryota_kgd_Incertae_sedis
111c1965f17d91fd8246a5fff21619af	0	0	0	0	3	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Extremaceae
