all_VFG_ID,all_VF_category
VFG038349,Effector_delivery_system
VFG038350,Effector_delivery_system
VFG038351,Effector_delivery_system
VFG038352,Effector_delivery_system
VFG038353,Effector_delivery_system
VFG038354,Effector_delivery_system
VFG038355,Effector_delivery_system
VFG038357,Effector_delivery_system
VFG038358,Effector_delivery_system
VFG038359,Effector_delivery_system
VFG038360,Effector_delivery_system
VFG038361,Effector_delivery_system
VFG038362,Effector_delivery_system
VFG038363,Effector_delivery_system
VFG038364,Effector_delivery_system
VFG038365,Effector_delivery_system
VFG038367,Effector_delivery_system
VFG038368,Effector_delivery_system
VFG038369,Effector_delivery_system
VFG038370,Effector_delivery_system
VFG038371,Effector_delivery_system
VFG038372,Effector_delivery_system
VFG038373,Effector_delivery_system
VFG038374,Effector_delivery_system
VFG038375,Effector_delivery_system
VFG038376,Effector_delivery_system
VFG038378,Effector_delivery_system
VFG038379,Effector_delivery_system
VFG038380,Effector_delivery_system
VFG038381,Effector_delivery_system
VFG038382,Effector_delivery_system
VFG038383,Effector_delivery_system
VFG038384,Effector_delivery_system
VFG038385,Effector_delivery_system
VFG038386,Effector_delivery_system
VFG038387,Effector_delivery_system
VFG038388,Effector_delivery_system
VFG038389,Effector_delivery_system
VFG038390,Effector_delivery_system
VFG038391,Effector_delivery_system
VFG038392,Effector_delivery_system
VFG038393,Effector_delivery_system
VFG038394,Effector_delivery_system
VFG038395,Effector_delivery_system
VFG038396,Effector_delivery_system
VFG038397,Effector_delivery_system
VFG038398,Effector_delivery_system
VFG038399,Effector_delivery_system
VFG038400,Effector_delivery_system
VFG038401,Effector_delivery_system
VFG038402,Effector_delivery_system
VFG038403,Effector_delivery_system
VFG038404,Effector_delivery_system
VFG038405,Effector_delivery_system
VFG038406,Effector_delivery_system
VFG038407,Effector_delivery_system
VFG038409,Adherence
VFG038410,Adherence
VFG038411,Adherence
VFG038412,Adherence
VFG038413,Adherence
VFG038414,Adherence
VFG038415,Adherence
VFG038416,Adherence
VFG038417,Adherence
VFG038418,Adherence
VFG038419,Adherence
VFG038420,Adherence
VFG038421,Adherence
VFG038422,Adherence
VFG038423,Adherence
VFG038424,Adherence
VFG038425,Adherence
VFG038426,Adherence
VFG038427,Adherence
VFG038428,Adherence
VFG038429,Adherence
VFG038430,Adherence
VFG038431,Adherence
VFG038432,Adherence
VFG038433,Adherence
VFG038434,Adherence
VFG038435,Adherence
VFG038436,Adherence
VFG038438,Adherence
VFG038443,Adherence
VFG038444,Adherence
VFG038445,Adherence
VFG038446,Adherence
VFG038447,Adherence
VFG038448,Adherence
VFG038449,Adherence
VFG038450,Adherence
VFG038451,Adherence
VFG038452,Adherence
VFG038453,Adherence
VFG038454,Adherence
VFG038455,Adherence
VFG038456,Adherence
VFG038457,Adherence
VFG038458,Adherence
VFG038459,Adherence
VFG038460,Adherence
VFG038461,Adherence
VFG038462,Adherence
VFG038464,Adherence
VFG038465,Adherence
VFG038466,Adherence
VFG038467,Adherence
VFG038468,Adherence
VFG038469,Adherence
VFG038470,Adherence
VFG038472,Adherence
VFG038473,Adherence
VFG038474,Adherence
VFG038475,Adherence
VFG038476,Adherence
VFG038477,Adherence
VFG038478,Adherence
VFG038479,Adherence
VFG038480,Adherence
VFG038481,Adherence
VFG038482,Adherence
VFG038483,Adherence
VFG038484,Adherence
VFG038485,Adherence
VFG038486,Adherence
VFG038487,Adherence
VFG038488,Adherence
VFG038489,Adherence
VFG038490,Adherence
VFG038491,Adherence
VFG038492,Adherence
VFG038493,Adherence
VFG038494,Adherence
VFG038495,Adherence
VFG038496,Adherence
VFG038497,Adherence
VFG038498,Adherence
VFG038499,Adherence
VFG038500,Adherence
VFG038501,Adherence
VFG038502,Adherence
VFG038503,Adherence
VFG038505,Adherence
VFG038507,Adherence
VFG038508,Adherence
VFG038509,Adherence
VFG038510,Adherence
VFG038511,Adherence
VFG038512,Adherence
VFG038513,Adherence
VFG038514,Adherence
VFG038515,Adherence
VFG038516,Adherence
VFG038517,Adherence
VFG038518,Adherence
VFG038519,Adherence
VFG038520,Adherence
VFG038521,Adherence
VFG038523,Adherence
VFG038524,Adherence
VFG038525,Adherence
VFG038526,Adherence
VFG038527,Adherence
VFG038528,Adherence
VFG038529,Adherence
VFG038531,Adherence
VFG038532,Adherence
VFG038533,Adherence
VFG038534,Adherence
VFG038535,Adherence
VFG038536,Adherence
VFG038537,Adherence
VFG038538,Adherence
VFG038539,Adherence
VFG038540,Adherence
VFG038541,Adherence
VFG038542,Adherence
VFG038543,Adherence
VFG038544,Adherence
VFG038545,Adherence
VFG038546,Adherence
VFG038547,Adherence
VFG038548,Adherence
VFG038549,Adherence
VFG038551,Adherence
VFG038552,Adherence
VFG038553,Adherence
VFG038554,Adherence
VFG038555,Adherence
VFG038557,Adherence
VFG038558,Adherence
VFG038559,Adherence
VFG038560,Adherence
VFG038561,Adherence
VFG038562,Adherence
VFG038563,Adherence
VFG038564,Adherence
VFG038565,Adherence
VFG038566,Adherence
VFG038567,Adherence
VFG038568,Adherence
VFG038569,Adherence
VFG038570,Adherence
VFG038571,Adherence
VFG038572,Adherence
VFG038573,Adherence
VFG038574,Adherence
VFG038575,Adherence
VFG038576,Adherence
VFG038577,Adherence
VFG038578,Adherence
VFG038579,Adherence
VFG038580,Adherence
VFG038581,Adherence
VFG038582,Adherence
VFG038583,Adherence
VFG038584,Adherence
VFG038585,Adherence
VFG038586,Adherence
VFG038587,Adherence
VFG038588,Adherence
VFG038589,Adherence
VFG038590,Adherence
VFG038591,Adherence
VFG038592,Adherence
VFG038593,Adherence
VFG038594,Adherence
VFG038595,Adherence
VFG038596,Adherence
VFG038597,Adherence
VFG038598,Adherence
VFG038599,Adherence
VFG038600,Adherence
VFG038601,Adherence
VFG038602,Adherence
VFG038603,Adherence
VFG038604,Adherence
VFG038605,Adherence
VFG038606,Adherence
VFG038607,Adherence
VFG038608,Adherence
VFG038609,Adherence
VFG038610,Adherence
VFG038611,Adherence
VFG038612,Adherence
VFG038613,Adherence
VFG038614,Adherence
VFG038615,Adherence
VFG038616,Adherence
VFG038617,Adherence
VFG038619,Motility
VFG038620,Motility
VFG038621,Motility
VFG038623,Motility
VFG038624,Motility
VFG038625,Motility
VFG038627,Motility
VFG038628,Motility
VFG038629,Motility
VFG038631,Motility
VFG038632,Motility
VFG038633,Motility
VFG038634,Motility
VFG038635,Motility
VFG038636,Motility
VFG038637,Motility
VFG038639,Motility
VFG038640,Motility
VFG038641,Motility
VFG038643,Motility
VFG038644,Motility
VFG038645,Motility
VFG038646,Motility
VFG038647,Motility
VFG038648,Motility
VFG038649,Motility
VFG038651,Motility
VFG038652,Motility
VFG038653,Motility
VFG038655,Motility
VFG038656,Motility
VFG038657,Motility
VFG038659,Motility
VFG038660,Motility
VFG038661,Motility
VFG038663,Motility
VFG038664,Motility
VFG038665,Motility
VFG038666,Motility
VFG038667,Motility
VFG038668,Motility
VFG038669,Motility
VFG038671,Motility
VFG038672,Motility
VFG038673,Motility
VFG038675,Motility
VFG038676,Motility
VFG038677,Motility
VFG038678,Motility
VFG038679,Motility
VFG038680,Motility
VFG038681,Motility
VFG038682,Motility
VFG038683,Motility
VFG038684,Motility
VFG038685,Motility
VFG038686,Motility
VFG038687,Motility
VFG038688,Motility
VFG038689,Motility
VFG038691,Motility
VFG038692,Motility
VFG038693,Motility
VFG038694,Motility
VFG038695,Motility
VFG038696,Motility
VFG038697,Motility
VFG038699,Motility
VFG038700,Motility
VFG038701,Motility
VFG038703,Motility
VFG038704,Motility
VFG038705,Motility
VFG038706,Motility
VFG038707,Motility
VFG038708,Motility
VFG038709,Motility
VFG038710,Motility
VFG038711,Motility
VFG038712,Motility
VFG038713,Motility
VFG038715,Motility
VFG038716,Motility
VFG038717,Motility
VFG038718,Motility
VFG038719,Motility
VFG038720,Motility
VFG038721,Motility
VFG038723,Motility
VFG038724,Motility
VFG038725,Motility
VFG038727,Motility
VFG038728,Motility
VFG038729,Motility
VFG038730,Motility
VFG038731,Motility
VFG038732,Motility
VFG038733,Motility
VFG038734,Motility
VFG038736,Motility
VFG038737,Motility
VFG038738,Motility
VFG038739,Motility
VFG038740,Motility
VFG038741,Motility
VFG038742,Motility
VFG038743,Motility
VFG038744,Motility
VFG038745,Motility
VFG038746,Motility
VFG038747,Motility
VFG038748,Motility
VFG038749,Motility
VFG038750,Motility
VFG038751,Motility
VFG038752,Motility
VFG038753,Motility
VFG038754,Motility
VFG038756,Motility
VFG038757,Motility
VFG038758,Motility
VFG038759,Motility
VFG038760,Motility
VFG038761,Motility
VFG038762,Motility
VFG038764,Motility
VFG038766,Motility
VFG038767,Motility
VFG038768,Motility
VFG038770,Motility
VFG038771,Motility
VFG038772,Motility
VFG038773,Motility
VFG038774,Motility
VFG038775,Motility
VFG038776,Motility
VFG038777,Motility
VFG038778,Motility
VFG038780,Motility
VFG038781,Motility
VFG038782,Motility
VFG038784,Motility
VFG038785,Motility
VFG038786,Motility
VFG038788,Motility
VFG038789,Motility
VFG038790,Motility
VFG038792,Motility
VFG038793,Motility
VFG038794,Motility
VFG038795,Motility
VFG038796,Motility
VFG038797,Motility
VFG038798,Motility
VFG038799,Motility
VFG038800,Motility
VFG038801,Motility
VFG038802,Motility
VFG038804,Motility
VFG038805,Motility
VFG038806,Motility
VFG038808,Motility
VFG038809,Motility
VFG038810,Motility
VFG038812,Motility
VFG038813,Motility
VFG038814,Motility
VFG038816,Motility
VFG038817,Motility
VFG038818,Motility
VFG038819,Motility
VFG038820,Motility
VFG038821,Motility
VFG038822,Motility
VFG038824,Motility
VFG038825,Motility
VFG038826,Motility
VFG038828,Motility
VFG038829,Motility
VFG038830,Motility
VFG038831,Motility
VFG038832,Motility
VFG038833,Motility
VFG038834,Motility
VFG038836,Motility
VFG038837,Motility
VFG038838,Motility
VFG038839,Motility
VFG038840,Motility
VFG038841,Motility
VFG038842,Motility
VFG038843,Motility
VFG038844,Motility
VFG038845,Motility
VFG038846,Motility
VFG038847,Motility
VFG038848,Motility
VFG038849,Motility
VFG038850,Motility
VFG038851,Motility
VFG038852,Motility
VFG038853,Motility
VFG038854,Motility
VFG038855,Motility
VFG038856,Motility
VFG038857,Motility
VFG038858,Motility
VFG038859,Motility
VFG038860,Motility
VFG038861,Motility
VFG038862,Motility
VFG038863,Motility
VFG038864,Motility
VFG038865,Motility
VFG038866,Motility
VFG038867,Motility
VFG038868,Motility
VFG038869,Motility
VFG038870,Motility
VFG038871,Motility
VFG038872,Motility
VFG038873,Motility
VFG038874,Motility
VFG038875,Motility
VFG038876,Motility
VFG038877,Motility
VFG038878,Motility
VFG038879,Motility
VFG038880,Motility
VFG038881,Motility
VFG038882,Motility
VFG038883,Motility
VFG038884,Motility
VFG038885,Motility
VFG038886,Motility
VFG038887,Motility
VFG038888,Motility
VFG038889,Motility
VFG038890,Motility
VFG038891,Exotoxin
VFG038892,Exotoxin
VFG038893,Exotoxin
VFG038894,Exotoxin
VFG038895,Exotoxin
VFG038896,Exotoxin
VFG038897,Exotoxin
VFG038898,Exotoxin
VFG038899,Exotoxin
VFG038900,Exotoxin
VFG038902,Exotoxin
VFG038903,Exotoxin
VFG038904,Exotoxin
VFG038905,Exotoxin
VFG038906,Exotoxin
VFG038907,Exotoxin
VFG038908,Exotoxin
VFG038910,Exotoxin
VFG038911,Exotoxin
VFG038912,Exotoxin
VFG038914,Exotoxin
VFG038915,Exotoxin
VFG038916,Exotoxin
VFG038917,Exotoxin
VFG038918,Exotoxin
VFG042031,Effector_delivery_system
VFG042217,Effector_delivery_system
VFG042259,Effector_delivery_system
VFG042260,Effector_delivery_system
VFG042261,Effector_delivery_system
VFG042262,Effector_delivery_system
VFG042263,Effector_delivery_system
VFG042264,Effector_delivery_system
VFG042265,Effector_delivery_system
VFG042266,Effector_delivery_system
VFG042267,Effector_delivery_system
VFG042268,Effector_delivery_system
VFG042269,Effector_delivery_system
VFG042270,Effector_delivery_system
VFG042271,Effector_delivery_system
VFG042272,Effector_delivery_system
VFG042273,Effector_delivery_system
VFG042274,Effector_delivery_system
VFG042275,Effector_delivery_system
VFG042276,Effector_delivery_system
VFG042277,Effector_delivery_system
VFG042278,Effector_delivery_system
VFG042279,Effector_delivery_system
VFG042280,Effector_delivery_system
VFG042281,Effector_delivery_system
VFG042282,Effector_delivery_system
VFG042283,Effector_delivery_system
VFG042284,Effector_delivery_system
VFG042285,Effector_delivery_system
VFG042286,Effector_delivery_system
VFG042287,Effector_delivery_system
VFG042288,Effector_delivery_system
VFG042289,Effector_delivery_system
VFG042290,Effector_delivery_system
VFG042291,Effector_delivery_system
VFG042292,Effector_delivery_system
VFG042293,Effector_delivery_system
VFG042294,Effector_delivery_system
VFG042801,Adherence
VFG043166,Motility
VFG043167,Motility
VFG043168,Motility
VFG043169,Motility
VFG043170,Motility
VFG043171,Motility
VFG043172,Motility
VFG043173,Motility
VFG043174,Motility
VFG043175,Motility
VFG043176,Motility
VFG043177,Motility
VFG043178,Motility
VFG043179,Motility
VFG043180,Motility
VFG043181,Motility
VFG043182,Motility
VFG043183,Motility
VFG043184,Motility
VFG043185,Motility
VFG043186,Motility
VFG043187,Motility
VFG043188,Motility
VFG043189,Motility
VFG043190,Motility
VFG043191,Motility
VFG043192,Motility
VFG043194,Motility
VFG043195,Motility
VFG043196,Motility
VFG043197,Motility
VFG043198,Motility
VFG043199,Motility
VFG043200,Motility
VFG043201,Motility
VFG043202,Motility
VFG043203,Motility
VFG043204,Motility
VFG044036,Exotoxin
VFG044037,Exotoxin
VFG044038,Exotoxin
VFG044039,Exotoxin
VFG044235,Nutritional___Metabolic_factor
VFG044242,Nutritional___Metabolic_factor
VFG044243,Nutritional___Metabolic_factor
VFG044244,Nutritional___Metabolic_factor
VFG044245,Nutritional___Metabolic_factor
VFG044246,Nutritional___Metabolic_factor
VFG044247,Nutritional___Metabolic_factor
VFG044248,Nutritional___Metabolic_factor
VFG044249,Nutritional___Metabolic_factor
VFG044250,Nutritional___Metabolic_factor
VFG042802,Adherence
VFG042803,Adherence
VFG042804,Adherence
VFG042805,Adherence
VFG042806,Adherence
VFG042807,Adherence
VFG042808,Adherence
VFG042809,Adherence
VFG042810,Adherence
VFG042811,Adherence
VFG042812,Adherence
VFG042813,Adherence
VFG042814,Adherence
VFG042815,Adherence
VFG043707,Exotoxin
VFG043708,Exotoxin
VFG043709,Exotoxin
VFG041052,Effector_delivery_system
VFG041053,Effector_delivery_system
VFG041054,Effector_delivery_system
VFG041055,Effector_delivery_system
VFG041056,Effector_delivery_system
VFG041057,Effector_delivery_system
VFG041058,Effector_delivery_system
VFG041059,Effector_delivery_system
VFG041060,Effector_delivery_system
VFG041061,Effector_delivery_system
VFG041062,Effector_delivery_system
VFG041063,Effector_delivery_system
VFG041064,Effector_delivery_system
VFG041065,Effector_delivery_system
VFG041066,Effector_delivery_system
VFG041067,Effector_delivery_system
VFG041068,Effector_delivery_system
VFG041069,Effector_delivery_system
VFG041070,Effector_delivery_system
VFG041352,Effector_delivery_system
VFG041353,Effector_delivery_system
VFG041354,Effector_delivery_system
VFG041355,Effector_delivery_system
VFG041356,Effector_delivery_system
VFG041357,Effector_delivery_system
VFG041358,Effector_delivery_system
VFG041359,Effector_delivery_system
VFG041360,Effector_delivery_system
VFG041361,Effector_delivery_system
VFG041362,Effector_delivery_system
VFG041363,Effector_delivery_system
VFG041364,Effector_delivery_system
VFG041365,Effector_delivery_system
VFG041366,Effector_delivery_system
VFG041367,Effector_delivery_system
VFG041368,Effector_delivery_system
VFG038919,Effector_delivery_system
VFG038920,Effector_delivery_system
VFG038921,Effector_delivery_system
VFG038922,Effector_delivery_system
VFG038926,Effector_delivery_system
VFG038927,Effector_delivery_system
VFG038929,Effector_delivery_system
VFG038933,Effector_delivery_system
VFG038934,Effector_delivery_system
VFG038936,Effector_delivery_system
VFG038940,Effector_delivery_system
VFG038941,Effector_delivery_system
VFG038942,Effector_delivery_system
VFG038943,Effector_delivery_system
VFG038948,Effector_delivery_system
VFG038949,Effector_delivery_system
VFG038950,Effector_delivery_system
VFG038954,Effector_delivery_system
VFG038955,Effector_delivery_system
VFG038956,Effector_delivery_system
VFG038957,Effector_delivery_system
VFG038962,Effector_delivery_system
VFG038963,Effector_delivery_system
VFG038964,Effector_delivery_system
VFG038965,Effector_delivery_system
VFG038966,Effector_delivery_system
VFG038967,Effector_delivery_system
VFG038969,Effector_delivery_system
VFG038972,Effector_delivery_system
VFG038976,Effector_delivery_system
VFG038977,Effector_delivery_system
VFG038979,Effector_delivery_system
VFG038982,Effector_delivery_system
VFG038983,Effector_delivery_system
VFG038984,Effector_delivery_system
VFG038986,Effector_delivery_system
VFG038988,Effector_delivery_system
VFG038990,Effector_delivery_system
VFG038991,Effector_delivery_system
VFG038992,Effector_delivery_system
VFG038993,Effector_delivery_system
VFG038995,Effector_delivery_system
VFG038997,Effector_delivery_system
VFG039001,Effector_delivery_system
VFG039003,Effector_delivery_system
VFG039005,Effector_delivery_system
VFG039009,Effector_delivery_system
VFG039013,Effector_delivery_system
VFG039014,Effector_delivery_system
VFG039016,Effector_delivery_system
VFG039018,Effector_delivery_system
VFG039022,Effector_delivery_system
VFG039023,Effector_delivery_system
VFG039025,Effector_delivery_system
VFG039029,Effector_delivery_system
VFG039030,Effector_delivery_system
VFG039032,Effector_delivery_system
VFG039036,Effector_delivery_system
VFG039037,Effector_delivery_system
VFG039038,Effector_delivery_system
VFG039039,Effector_delivery_system
VFG039043,Effector_delivery_system
VFG039044,Effector_delivery_system
VFG039046,Effector_delivery_system
VFG039050,Effector_delivery_system
VFG039051,Effector_delivery_system
VFG039053,Effector_delivery_system
VFG039057,Effector_delivery_system
VFG039059,Effector_delivery_system
VFG039060,Effector_delivery_system
VFG039061,Effector_delivery_system
VFG039062,Effector_delivery_system
VFG039063,Effector_delivery_system
VFG039065,Effector_delivery_system
VFG039067,Effector_delivery_system
