Var1	Var2	value
592	Whi_5	Whi_2	1.22304635533363
593	Whi_6	Whi_2	2.46774243772482
594	Whi_7	Whi_2	-0.350523631987303
618	Whi_4	Whi_3	0.661573992197096
619	Whi_5	Whi_3	2.05606220472226
620	Whi_6	Whi_3	3.38020306494528
621	Whi_7	Whi_3	1.41618875779459
646	Whi_5	Whi_4	-0.455471489597514
647	Whi_6	Whi_4	3.19796514392038
648	Whi_7	Whi_4	-0.264782894744314
674	Whi_6	Whi_5	1.15029060177225
675	Whi_7	Whi_5	0.830119180603817
702	Whi_7	Whi_6	-0.590790178241229
